"	''	None	O

At	IN	None	O
the	DT	None	O
same	JJ	None	O
time	NN	None	O
Palestinians	NNPS	None	B-NORP
are	VBP	None	O
saying	VBG	None	O
they	PRP	None	O
will	MD	None	O
not	RB	None	O
sign	VB	None	O
a	DT	None	O
peace	NN	None	O
deal	NN	None	O
with	IN	None	O
Israel	NNP	None	B-GPE
that	WDT	None	O
fails	VBZ	None	O
to	TO	None	O
give	VB	None	O
them	PRP	None	O
sovereignty	NN	None	O
over	IN	None	O
all	DT	None	O
of	IN	None	O
Arab	JJ	None	B-NORP
East	NNP	None	B-GPE
Jerusalem	NNP	None	I-GPE
or	CC	None	O
allow	VB	None	O
the	DT	None	O
return	NN	None	O
of	IN	None	O
refugees	NNS	None	O
.	.	None	O

Currently	RB	None	O
Japanese	JJ	None	B-NORP
and	CC	None	O
Taiwanese	JJ	None	B-NORP
business	NN	None	O
people	NNS	None	O
are	VBP	None	O
negotiating	VBG	None	O
with	IN	None	O
the	DT	None	O
Palauan	JJ	None	B-NORP
government	NN	None	O
to	TO	None	O
establish	VB	None	O
a	DT	None	B-GPE
Palau	NNP	None	I-GPE
Free	NNP	None	I-GPE
Trade	NNP	None	I-GPE
Zone	NNP	None	I-GPE
.	.	None	O

Federal	NNP	None	B-ORG
Home	NNP	None	I-ORG
Loan	NNP	None	I-ORG
Mortgage	NNP	None	I-ORG
Corp.	NNP	None	I-ORG
--	:	None	O
$	$	None	B-MONEY
250	CD	None	I-MONEY
million	CD	None	I-MONEY
of	IN	None	O
Remic	NNP	None	O
mortgage	NN	None	O
securities	NNS	None	O
being	VBG	None	O
offered	VBN	None	O
in	IN	None	O
11	CD	None	B-CARDINAL
classes	NNS	None	O
by	IN	None	O
Morgan	NNP	None	B-ORG
Stanley	NNP	None	I-ORG
.	.	None	O

They	PRP	None	O
were	VBD	None	O
loose	JJ	None	O
or	CC	None	O
in	IN	None	O
a	DT	None	O

The	DT	None	O
rumor	NN	None	O
,	,	None	O
which	WDT	None	O
has	VBZ	None	O
been	VBN	None	O
neither	CC	None	O
confirmed	VBN	None	O
nor	CC	None	O
denied	VBN	None	O
,	,	None	O
has	VBZ	None	O
China	NNP	None	B-GPE
buying	VBG	None	O
125,000	CD	None	B-QUANTITY
to	TO	None	I-QUANTITY
200,000	CD	None	I-QUANTITY
bales	NNS	None	I-QUANTITY
for	IN	None	O
near	IN	None	O
-	HYPH	None	O
term	NN	None	O
delivery	NN	None	O
.	.	None	O

so	RB	None	O
%um	UH	None	O

He	PRP	None	O
also	RB	None	O
denounced	VBD	None	O
Moscow	NNP	None	B-GPE
's	POS	None	O
nine	CD	None	B-DATE
-	HYPH	None	I-DATE
year	NN	None	I-DATE
involvement	NN	None	O
in	IN	None	O
the	DT	None	O
war	NN	None	O
in	IN	None	O
Afghanistan	NNP	None	B-GPE
,	,	None	O
saying	VBG	None	O
it	PRP	None	O
involved	VBD	None	O
``	``	None	O
gross	JJ	None	O
violations	NNS	None	O
of	IN	None	O
...	:	None	O
civil	JJ	None	O
norms	NNS	None	O
and	CC	None	O
ethics	NNS	None	O
.	.	None	O
''	''	None	O

yeah	UH	None	O
.	.	None	O

Xinhua	NNP	None	B-ORG
News	NNP	None	I-ORG
Agency	NNP	None	I-ORG
,	,	None	O
Guangzhou	NNP	None	B-GPE
,	,	None	O
April	NNP	None	B-DATE
16th	NN	None	I-DATE
,	,	None	O
by	IN	None	O
reporter	NN	None	O
Wenjian	NNP	None	B-PERSON
Mou	NNP	None	I-PERSON
and	CC	None	O
Guangzhi	NNP	None	B-PERSON
Ling	NNP	None	I-PERSON

But	CC	None	O
there	EX	None	O
is	VBZ	None	O
someone	NN	None	O
here	RB	None	O
with	IN	None	O
you	PRP	None	O
that	WDT	None	O
you	PRP	None	O
do	VBP	None	O
n't	RB	None	O
know	VB	None	O
.	.	None	O

Another	DT	None	O
Poll	NNP	None	O
,	,	None	O
this	DT	None	O
one	NN	None	O
in	IN	None	O
the	DT	None	O
Hebrew	JJ	None	B-LANGUAGE
daily	NN	None	O
Yudiad	NNP	None	B-ORG
Acronod	NNP	None	I-ORG
found	VBD	None	O
that	IN	None	O
Mr.	NNP	None	O
Sharon	NNP	None	B-PERSON
had	VBD	None	O
a	DT	None	O
16	CD	None	B-PERCENT
%	NN	None	I-PERCENT
lead	NN	None	O
over	IN	None	O
Mr.	NNP	None	O
Barak	NNP	None	B-PERSON
.	.	None	O

But	CC	None	O
a	DT	None	O
married	JJ	None	O
woman	NN	None	O
is	VBZ	None	O
busy	JJ	None	O
with	IN	None	O
things	NNS	None	O
of	IN	None	O
the	DT	None	O
world	NN	None	O
.	.	None	O

which	WDT	None	O
is	VBZ	None	O
the	DT	None	O
point	NN	None	O
not	RB	None	O
just	RB	None	O
on	IN	None	O
Guantanamo	NNP	None	B-FAC
But	CC	None	O
all	DT	None	O
of	IN	None	O
these	DT	None	O
programs	NNS	None	O
/.	.	None	O

You	PRP	None	O
are	VBP	None	O
worth	JJ	None	O
much	RB	None	O
more	JJR	None	O
than	IN	None	O
many	JJ	None	O
birds	NNS	None	O
.	.	None	O

Zerubbabel	NNP	None	O
was	VBD	None	O
the	DT	None	O
father	NN	None	O
of	IN	None	O
Abiud	NNP	None	O
.	.	None	O

she	PRP	None	O
wants	VBZ	None	O
to	TO	None	O
,	,	None	O

Right	UH	None	O
.	.	None	O

``	``	None	O
They	PRP	None	O
want	VBP	None	O
to	TO	None	O
turn	VB	None	O
everything	NN	None	O
upside	RB	None	O
down	RB	None	O
in	IN	None	O
a	DT	None	B-DATE
week	NN	None	I-DATE
.	.	None	O

posted	VBN	None	O
by	IN	None	O
<$BlogBacklinkAuthor$>	ADD	None	O
@	IN	None	O
<$BlogBacklinkDateTime$>	ADD	None	O

Uh-huh	UH	None	O
.	.	None	O

Xinhua	NNP	None	B-ORG
News	NNP	None	I-ORG
Agency	NNP	None	I-ORG
,	,	None	O
Tianjin	NNP	None	B-GPE
,	,	None	O
December	NNP	None	B-DATE
27th	NN	None	I-DATE

According	VBG	None	O
to	IN	None	O
incomplete	JJ	None	O
statistics	NNS	None	O
,	,	None	O
in	IN	None	O
the	DT	None	B-DATE
past	JJ	None	I-DATE
5	CD	None	I-DATE
years	NNS	None	I-DATE
,	,	None	O
various	JJ	None	O
provinces	NNS	None	O
have	VBP	None	O
held	VBN	None	O
or	CC	None	O
taken	VBN	None	O
part	NN	None	O
in	IN	None	O
more	JJR	None	B-CARDINAL
than	IN	None	I-CARDINAL
600	CD	None	I-CARDINAL
trade	NN	None	O
and	CC	None	O
marketing	NN	None	O
exhibition	NN	None	O
activities	NNS	None	O
of	IN	None	O
various	JJ	None	O
kinds	NNS	None	O
through	IN	None	O
the	DT	None	O
channel	NN	None	O
of	IN	None	O
friendship	NN	None	O
cities	NNS	None	O
,	,	None	O
having	VBG	None	O
completed	VBN	None	O
transactions	NNS	None	O
of	IN	None	O
more	JJR	None	B-MONEY
than	IN	None	I-MONEY
6	CD	None	I-MONEY
billion	CD	None	I-MONEY
US	NNP	None	I-MONEY
dollars	NNS	None	I-MONEY
,	,	None	O
and	CC	None	O
introducing	VBG	None	O
more	JJR	None	B-CARDINAL
than	IN	None	I-CARDINAL
1,200	CD	None	I-CARDINAL
solely	RB	None	O
invested	VBN	None	O
and	CC	None	O
jointly	RB	None	O
invested	VBN	None	O
projects	NNS	None	O
of	IN	None	O
various	JJ	None	O
kinds	NNS	None	O
,	,	None	O
and	CC	None	O
attracting	VBG	None	O
nearly	RB	None	O
10	CD	None	B-MONEY
billion	CD	None	I-MONEY
US	NNP	None	I-MONEY
dollars	NNS	None	I-MONEY
of	IN	None	O
foreign	JJ	None	O
capital	NN	None	O
.	.	None	O

He	PRP	None	O
has	VBZ	None	O
always	RB	None	O
had	VBN	None	O
a	DT	None	O
naturally	RB	None	O
deep	JJ	None	O
attachment	NN	None	O
to	IN	None	O
archeology	NN	None	O
.	.	None	O
"	''	None	O

But	CC	None	O
in	IN	None	O
this	DT	None	O
instance	NN	None	O
it	PRP	None	O
could	MD	None	O
be	VB	None	O
a	DT	None	O
defense	NN	None	O
/.	.	None	O

Officials	NNS	None	O
at	IN	None	O
the	DT	None	O
New	NNP	None	B-GPE
York	NNP	None	I-GPE
bank	NN	None	O
-	HYPH	None	O
holding	VBG	None	O
company	NN	None	O
were	VBD	None	O
n't	RB	None	O
available	JJ	None	O
for	IN	None	O
comment	NN	None	O
on	IN	None	O
the	DT	None	O
debt	NN	None	O
-	HYPH	None	O
rating	NN	None	O
changes	NNS	None	O
.	.	None	O

In	IN	None	O
1998	CD	None	B-DATE
,	,	None	O
after	IN	None	O
seeing	VBG	None	O
Hsueh	NNP	None	B-PERSON
's	POS	None	O
strategic	JJ	None	O
alliance	NN	None	O
plan	NN	None	O
,	,	None	O
Intel	NNP	None	B-ORG
joined	VBD	None	O
Inforian	NNP	None	B-ORG
as	IN	None	O
a	DT	None	O
strategic	JJ	None	O
partner	NN	None	O
.	.	None	O

And	CC	None	O
then	RB	None	O
,	,	None	O
when	WRB	None	O
God	NNP	None	O
sent	VBD	None	O
his	PRP$	None	O
firstborn	JJ	None	O
Son	NNP	None	O
into	IN	None	O
the	DT	None	O
world	NN	None	O
,	,	None	O
he	PRP	None	O
said	VBD	None	O
,	,	None	O
``	``	None	O
Let	VB	None	O
all	DT	None	O
God	NNP	None	O
's	POS	None	O
angels	NNS	None	O
worship	VB	None	O
the	DT	None	O
Son	NNP	None	O
.	.	None	O
''	''	None	O

yeah	UH	None	O

Jesus	NNP	None	O
answered	VBD	None	O
,	,	None	O
``	``	None	O
The	DT	None	O
fact	NN	None	O
is	VBZ	None	O
,	,	None	O
before	IN	None	O
Abraham	NNP	None	O
was	VBD	None	O
born	VBN	None	O
,	,	None	O
I	PRP	None	O
AM	VBP	None	O
.	.	None	O
''	''	None	O

yeah	UH	None	O

That	DT	None	O
is	VBZ	None	O
to	TO	None	O
say	VB	None	O
,	,	None	O
this	DT	None	O
time	NN	None	O
he	PRP	None	O
could	MD	None	O
only	RB	None	O
further	RB	None	O
expose	VB	None	O
his	PRP$	None	O
poor	JJ	None	O
diplomatic	JJ	None	O
skills	NNS	None	O
and	CC	None	O
his	PRP$	None	O
isolation	NN	None	O
to	IN	None	O
the	DT	None	O
international	JJ	None	O
community	NN	None	O
.	.	None	O

We	PRP	None	O
pray	VBP	None	O
that	IN	None	O
you	PRP	None	O
will	MD	None	O
love	VB	None	O
everyone	NN	None	O
in	IN	None	O
the	DT	None	O
same	JJ	None	O
way	NN	None	O
we	PRP	None	O
love	VBP	None	O
you	PRP	None	O
.	.	None	O

yeah	UH	None	O
.	.	None	O

But	CC	None	O
the	DT	None	O
hardest	JJS	None	O
part	NN	None	O
was	VBD	None	O
getting	VBG	None	O
there	RB	None	O
.	.	None	O

Do	VB	None	O
n't	RB	None	O
be	VB	None	O
like	IN	None	O
them	PRP	None	O
.	.	None	O

But	CC	None	O
no	DT	None	O
one	NN	None	O
was	VBD	None	O
brave	JJ	None	O
enough	RB	None	O
to	TO	None	O
talk	VB	None	O
about	IN	None	O
him	PRP	None	O
openly	RB	None	O
.	.	None	O

in	IN	None	O
other	JJ	None	O
words	NNS	None	O
there	EX	None	O
was	VBD	None	O
a	DT	None	O
solid	JJ	None	O
evidentary	JJ	None	O
trail	NN	None	O
/.	.	None	O

From	IN	None	O
1980	CD	None	B-DATE
to	IN	None	I-DATE
1988	CD	None	I-DATE
,	,	None	O
while	IN	None	O
federal	JJ	None	O
budget	NN	None	O
deficits	NNS	None	O
totaled	VBD	None	O
$	$	None	B-MONEY
1.41	CD	None	I-MONEY
trillion	CD	None	I-MONEY
,	,	None	O
the	DT	None	O
government	NN	None	O
issued	VBD	None	O
$	$	None	B-MONEY
394	CD	None	I-MONEY
billion	CD	None	I-MONEY
of	IN	None	O
new	JJ	None	O
direct	JJ	None	O
loans	NNS	None	O
and	CC	None	O
an	DT	None	B-MONEY
additional	JJ	None	I-MONEY
$	$	None	I-MONEY
756	CD	None	I-MONEY
billion	CD	None	I-MONEY
of	IN	None	O
new	JJ	None	O
primary	JJ	None	O
loan	NN	None	O
guarantees	NNS	None	O
.	.	None	O

Similar	JJ	None	O
sorts	NNS	None	O
of	IN	None	O
emotions	NNS	None	O
are	VBP	None	O
expressed	VBN	None	O
in	IN	None	O
"	``	None	O
Letting	VBG	None	B-WORK_OF_ART
Them	PRP	None	I-WORK_OF_ART
Go	VB	None	I-WORK_OF_ART
"	''	None	O
as	RB	None	O
well	RB	None	O
.	.	None	O

%mm	UH	None	O

when	WRB	None	O
they	PRP	None	O
're	VBP	None	O
new	JJ	None	O
infants	NNS	None	O
it	PRP	None	O
's	VBZ	None	O
like	UH	None	O
bring	VB	None	O
along	RP	None	O
a	DT	None	O
blanket	NN	None	O
so	IN	None	O
you	PRP	None	O
can	MD	None	O
nurse	VB	None	O
them	PRP	None	O
.	.	None	O

City	NNP	None	O
and	CC	None	O
County	NNP	None	O
of	IN	None	O
Honolulu	NNP	None	B-GPE
,	,	None	O
Hawaii	NNP	None	B-GPE
--	:	None	O
$	$	None	B-MONEY
75	CD	None	I-MONEY
million	CD	None	I-MONEY
of	IN	None	O
obligation	NN	None	O
bonds	NNS	None	O
,	,	None	O
1989	CD	None	B-DATE
Series	NN	None	O
B	NNP	None	O
,	,	None	O
due	JJ	None	O
1993	CD	None	B-DATE
-	SYM	None	I-DATE
2009	CD	None	I-DATE
,	,	None	O
via	IN	None	O
competitive	JJ	None	O
bid	NN	None	O
.	.	None	O

California	NNP	None	B-GPE
legislators	NNS	None	O
,	,	None	O
searching	VBG	None	O
for	IN	None	O
ways	NNS	None	O
to	TO	None	O
pay	VB	None	O
for	IN	None	O
the	DT	None	O
$	$	None	B-MONEY
4	CD	None	I-MONEY
billion	CD	None	I-MONEY
to	TO	None	I-MONEY
$	$	None	I-MONEY
6	CD	None	I-MONEY
billion	CD	None	I-MONEY
in	IN	None	O
damages	NNS	None	O
from	IN	None	O
last	JJ	None	B-DATE
week	NN	None	I-DATE
's	POS	None	I-DATE
earthquake	NN	None	O
,	,	None	O
are	VBP	None	O
laying	VBG	None	O
the	DT	None	O
groundwork	NN	None	O
for	IN	None	O
a	DT	None	O
temporary	JJ	None	O
increase	NN	None	O
in	IN	None	O
the	DT	None	O
state	NN	None	O
's	POS	None	O
sales	NNS	None	O
tax	NN	None	O
.	.	None	O

In	IN	None	O
the	DT	None	O
US	NNP	None	B-GPE
,	,	None	O
are	VBP	None	O
there	EX	None	O
exams	NNS	None	O
for	IN	None	O
certified	VBN	None	O
tax	NN	None	O
agents	NNS	None	O
?	.	None	O

For	IN	None	O
example	NN	None	O
,	,	None	O
what	WP	None	O
exactly	RB	None	O
did	VBD	None	O
the	DT	None	O
CIA	NNP	None	B-ORG
tell	VB	None	O
Major	NNP	None	O
Giroldi	NNP	None	B-PERSON
and	CC	None	O
his	PRP$	None	O
fellow	JJ	None	O
coup	NN	None	O
plotters	NNS	None	O
about	IN	None	O
U.S.	NNP	None	B-GPE
laws	NNS	None	O
and	CC	None	O
executive	JJ	None	O
orders	NNS	None	O
on	IN	None	O
assassinations	NNS	None	O
?	.	None	O

They	PRP	None	O
were	VBD	None	O
from	IN	None	O
Arab	JJ	None	B-NORP
countries	NNS	None	O
.	.	None	O

The	DT	None	O
key	JJ	None	O
issue	NN	None	O
in	IN	None	O
the	DT	None	O
case	NN	None	O
,	,	None	O
which	WDT	None	O
the	DT	None	O
law	NN	None	O
firm	NN	None	O
is	VBZ	None	O
handling	VBG	None	O
without	IN	None	O
a	DT	None	O
fee	NN	None	O
,	,	None	O
or	CC	None	O
pro	FW	None	O
bono	FW	None	O
,	,	None	O
is	VBZ	None	O
whether	IN	None	O
a	DT	None	O
person	NN	None	O
sentenced	VBN	None	O
to	IN	None	O
death	NN	None	O
can	MD	None	O
voluntarily	RB	None	O
waive	VB	None	O
his	PRP$	None	O
rights	NNS	None	O
of	IN	None	O
appellate	JJ	None	O
review	NN	None	O
.	.	None	O

The	DT	None	O
defense	NN	None	O
claims	VBZ	None	O
that	DT	None	O
police	NN	None	O
search	NN	None	O
was	VBD	None	O
illegal	JJ	None	O
and	CC	None	O
therefore	RB	None	O
the	DT	None	O
diary	NN	None	O
can	MD	None	O
not	RB	None	O
be	VB	None	O
admitted	VBN	None	O
as	IN	None	O
evidence	NN	None	O
.	.	None	O

Japanese	JJ	None	B-NORP
electronic	JJ	None	O
giants	NNS	None	O
,	,	None	O
such	JJ	None	O
as	IN	None	O
Sony	NNP	None	B-ORG
Corp.	NNP	None	I-ORG
and	CC	None	O
Hitachi	NNP	None	B-ORG
Ltd.	NNP	None	I-ORG
,	,	None	O
have	VBP	None	O
focused	VBN	None	O
almost	RB	None	O
entirely	RB	None	O
on	IN	None	O
HDTV	NNP	None	O
hardware	NN	None	O
,	,	None	O
and	CC	None	O
virtually	RB	None	O
ignored	VBN	None	O
software	NN	None	O
or	CC	None	O
programs	NNS	None	O
shot	VBN	None	O
in	IN	None	O
high	JJ	None	O
-	HYPH	None	O
definition	NN	None	O
.	.	None	O

It	PRP	None	O
was	VBD	None	O
little	JJ	None	O
bit	NN	None	O
after	IN	None	O
that	DT	None	O
date	NN	None	O
like	UH	None	O
maybe	RB	None	O
a	DT	None	B-DATE
week	NN	None	I-DATE
later	RB	None	I-DATE
.	.	None	O

%um	UH	None	O
so	RB	None	O
I	PRP	None	O
thought	VBD	None	O
about	IN	None	O
it	PRP	None	O
that	DT	None	O
day	NN	None	O

They	PRP	None	O
were	VBD	None	O
all	RB	None	O
amazed	JJ	None	O
at	IN	None	O
this	DT	None	O
.	.	None	O

You	PRP	None	O
are	VBP	None	O
looking	VBG	None	O
for	IN	None	O
Jesus	NNP	None	O
from	IN	None	O
Nazareth	NNP	None	O
,	,	None	O
the	DT	None	O
one	NN	None	O
who	WP	None	O
was	VBD	None	O
killed	VBN	None	O
on	IN	None	O
a	DT	None	O
cross	NN	None	O
.	.	None	O

In	IN	None	O
order	NN	None	O
to	TO	None	O
regulate	VB	None	O
the	DT	None	O
management	NN	None	O
of	IN	None	O
new	DT	None	O
high	JJ	None	O
level	NN	None	O
zones	NNS	None	O
and	CC	None	O
to	TO	None	O
manage	VB	None	O
the	DT	None	O
zones	NNS	None	O
legally	RB	None	O
,	,	None	O
China	NNP	None	B-GPE
issued	VBD	None	O
the	DT	None	O
"	``	None	O
provisional	JJ	None	O
methods	NNS	None	O
of	IN	None	O
managing	VBG	None	O
national	JJ	None	O
new	JJ	None	O
high	JJ	None	O
level	NN	None	O
technology	NN	None	O
industry	NN	None	O
development	NN	None	O
zones	NNS	None	O
"	''	None	O
.	.	None	O

Reporter	NN	None	O
:	.	None	O

Says	VBZ	None	O
Takken	NNP	None	B-PERSON
,	,	None	O
